train/total_loss,train/logvar,train/kl_loss,train/nll_loss,train/rec_loss,train/d_weight,train/disc_factor,train/g_loss,lr,step,total_steps,timestamp,datetime
-1342.86816,0.0,168982.40625,627.58008,0.00958,5000.0,1.0,-0.39412,0.0,88200,150000,2025-08-15 23:24:07,2025-08-15 23:24:07
-1603.54639,0.0,165185.6875,691.6864,0.01055,5000.0,1.0,-0.45908,0.0,88300,150000,2025-08-15 23:24:25,2025-08-15 23:24:25
-1840.77307,0.0,162105.53125,677.60193,0.01034,4891.41211,1.0,-0.51489,0.0,88400,150000,2025-08-15 23:24:44,2025-08-15 23:24:44
-1757.51233,0.0,167995.34375,589.37366,0.00899,5000.0,1.0,-0.46941,0.0,88500,150000,2025-08-15 23:25:02,2025-08-15 23:25:02
-1391.76416,0.0,158104.03125,978.19202,0.01493,5000.0,1.0,-0.47402,0.0,88600,150000,2025-08-15 23:25:21,2025-08-15 23:25:21
-937.38623,0.0,157570.76562,1369.11438,0.02089,5000.0,1.0,-0.46133,0.0,88700,150000,2025-08-15 23:25:39,2025-08-15 23:25:39
-1027.60596,0.0,169276.25,663.78296,0.01013,5000.0,1.0,-0.33831,0.0,88800,150000,2025-08-15 23:25:58,2025-08-15 23:25:58
-1786.3291,0.0,172014.60938,545.11023,0.00832,5000.0,1.0,-0.46632,0.0,88900,150000,2025-08-15 23:26:16,2025-08-15 23:26:16
-1417.77173,0.0,164215.89062,894.71045,0.01365,5000.0,1.0,-0.46253,0.0,89000,150000,2025-08-15 23:26:34,2025-08-15 23:26:34
-1248.06885,0.0,162381.875,826.57886,0.01261,5000.0,1.0,-0.41496,0.0,89100,150000,2025-08-15 23:26:53,2025-08-15 23:26:53
-1611.42822,0.0,161210.75,625.91107,0.00955,5000.0,1.0,-0.4475,0.0,89200,150000,2025-08-15 23:27:11,2025-08-15 23:27:11
-1712.1936,0.0,160170.125,660.49951,0.01008,5000.0,1.0,-0.47457,0.0,89300,150000,2025-08-15 23:27:29,2025-08-15 23:27:29
-1507.20215,0.0,166736.40625,711.17969,0.01085,5000.0,1.0,-0.44371,0.0,89400,150000,2025-08-15 23:27:47,2025-08-15 23:27:47
-1316.11511,0.0,167188.0,643.40778,0.00982,5000.0,1.0,-0.39194,0.0,89500,150000,2025-08-15 23:28:06,2025-08-15 23:28:06
-1666.92224,0.0,159002.3125,718.40338,0.01096,5000.0,1.0,-0.4771,0.0,89600,150000,2025-08-15 23:28:23,2025-08-15 23:28:23
-1880.78101,0.0,164367.45312,576.41797,0.0088,5000.0,1.0,-0.49147,0.0,89700,150000,2025-08-15 23:28:42,2025-08-15 23:28:42
-460.53418,0.0,169472.75,1249.11584,0.01906,5000.0,1.0,-0.34196,0.0,89800,150000,2025-08-15 23:29:00,2025-08-15 23:29:00
-526.36841,0.0,172775.71875,1248.67432,0.01905,5000.0,1.0,-0.35504,0.0,89900,150000,2025-08-15 23:29:18,2025-08-15 23:29:18
-1566.58142,0.0,163614.79688,652.65289,0.00996,5000.0,1.0,-0.44388,0.0,90000,150000,2025-08-15 23:29:38,2025-08-15 23:29:38
-916.89209,0.0,164405.75,920.74902,0.01405,5000.0,1.0,-0.36756,0.0,90100,150000,2025-08-15 23:29:56,2025-08-15 23:29:56
-1526.42542,0.0,163688.28125,944.87842,0.01442,5000.0,1.0,-0.49429,0.0,90200,150000,2025-08-15 23:30:15,2025-08-15 23:30:15
-1636.59961,0.0,165523.26562,785.67255,0.01199,5000.0,1.0,-0.48449,0.0,90300,150000,2025-08-15 23:30:33,2025-08-15 23:30:33
-1140.82349,0.0,176561.65625,982.24066,0.01499,5000.0,1.0,-0.42465,0.0,90400,150000,2025-08-15 23:30:51,2025-08-15 23:30:51
-1316.23669,0.0,167009.73438,765.82874,0.01169,5000.0,1.0,-0.41645,0.0,90500,150000,2025-08-15 23:31:10,2025-08-15 23:31:10
-1633.60706,0.0,170460.09375,525.336,0.00802,5000.0,1.0,-0.43182,0.0,90600,150000,2025-08-15 23:31:28,2025-08-15 23:31:28
-1844.61536,0.0,165871.28125,584.85156,0.00892,5000.0,1.0,-0.48593,0.0,90700,150000,2025-08-15 23:31:46,2025-08-15 23:31:46
-1594.11206,0.0,165892.375,780.91107,0.01192,5000.0,1.0,-0.47504,0.0,90800,150000,2025-08-15 23:32:04,2025-08-15 23:32:04
-1129.50623,0.0,162758.5,871.5318,0.0133,5000.0,1.0,-0.40024,0.0,90900,150000,2025-08-15 23:32:23,2025-08-15 23:32:23
-1119.25293,0.0,173590.875,858.66888,0.0131,5000.0,1.0,-0.39562,0.0,91000,150000,2025-08-15 23:32:41,2025-08-15 23:32:41
-1101.44287,0.0,170190.6875,714.63904,0.0109,5000.0,1.0,-0.36325,0.0,91100,150000,2025-08-15 23:32:59,2025-08-15 23:32:59
-1709.69849,0.0,163834.85938,865.71576,0.01321,5000.0,1.0,-0.51512,0.0,91200,150000,2025-08-15 23:33:17,2025-08-15 23:33:17
-1880.17371,0.0,158187.625,818.75842,0.01249,5000.0,1.0,-0.53982,0.0,91300,150000,2025-08-15 23:33:36,2025-08-15 23:33:36
-1503.18616,0.0,161775.375,723.63568,0.01104,5000.0,1.0,-0.4454,0.0,91400,150000,2025-08-15 23:33:54,2025-08-15 23:33:54
-2050.97803,0.0,166034.35938,450.98358,0.00688,5000.0,1.0,-0.50043,0.0,91500,150000,2025-08-15 23:34:12,2025-08-15 23:34:12
-1560.18066,0.0,163052.84375,745.85803,0.01138,5000.0,1.0,-0.46124,0.0,91600,150000,2025-08-15 23:34:31,2025-08-15 23:34:31
-1448.85413,0.0,160432.20312,918.78131,0.01402,5000.0,1.0,-0.47356,0.0,91700,150000,2025-08-15 23:34:49,2025-08-15 23:34:49
-773.89734,0.0,159522.15625,1344.35327,0.02051,5000.0,1.0,-0.42368,0.0,91800,150000,2025-08-15 23:35:07,2025-08-15 23:35:07
-1540.31372,0.0,164712.71875,755.00293,0.01152,5000.0,1.0,-0.4591,0.0,91900,150000,2025-08-15 23:35:26,2025-08-15 23:35:26
-1684.4281,0.0,158643.90625,832.18695,0.0127,5000.0,1.0,-0.50335,0.0,92000,150000,2025-08-15 23:35:44,2025-08-15 23:35:44
-1500.54785,0.0,165209.75,738.90112,0.01127,5000.0,1.0,-0.44792,0.0,92100,150000,2025-08-15 23:36:02,2025-08-15 23:36:02
-1608.97852,0.0,170712.60938,643.60522,0.00982,5000.0,1.0,-0.45055,0.0,92200,150000,2025-08-15 23:36:21,2025-08-15 23:36:21
-1935.50195,0.0,160353.07812,623.51025,0.00951,5000.0,1.0,-0.51183,0.0,92300,150000,2025-08-15 23:36:39,2025-08-15 23:36:39
-1647.48376,0.0,161284.21875,883.4585,0.01348,5000.0,1.0,-0.50622,0.0,92400,150000,2025-08-15 23:36:58,2025-08-15 23:36:58
-1068.19995,0.0,162553.71875,1000.73621,0.01527,5000.0,1.0,-0.41382,0.0,92500,150000,2025-08-15 23:37:16,2025-08-15 23:37:16
-1865.42285,0.0,161558.40625,592.56396,0.00904,5000.0,1.0,-0.49163,0.0,92600,150000,2025-08-15 23:37:34,2025-08-15 23:37:34
-1281.83447,0.0,164447.70312,972.5036,0.01484,5000.0,1.0,-0.4509,0.0,92700,150000,2025-08-15 23:37:53,2025-08-15 23:37:53
-1904.57935,0.0,168317.75,642.59509,0.00981,5000.0,1.0,-0.50947,0.0,92800,150000,2025-08-15 23:38:11,2025-08-15 23:38:11
-1572.63269,0.0,173798.26562,613.55945,0.00936,5000.0,1.0,-0.43727,0.0,92900,150000,2025-08-15 23:38:29,2025-08-15 23:38:29
-1331.36328,0.0,164216.65625,699.3512,0.01067,5000.0,1.0,-0.40618,0.0,93000,150000,2025-08-15 23:38:47,2025-08-15 23:38:47
-1203.70947,0.0,169383.09375,923.01331,0.01408,5000.0,1.0,-0.42538,0.0,93100,150000,2025-08-15 23:39:06,2025-08-15 23:39:06
-2005.38354,0.0,162329.03125,691.9314,0.01056,5000.0,1.0,-0.5395,0.0,93200,150000,2025-08-15 23:39:24,2025-08-15 23:39:24
-1678.03882,0.0,160309.15625,754.96326,0.01152,5000.0,1.0,-0.48663,0.0,93300,150000,2025-08-15 23:39:43,2025-08-15 23:39:43
-1661.69238,0.0,162842.6875,851.12158,0.01299,5000.0,1.0,-0.5026,0.0,93400,150000,2025-08-15 23:40:00,2025-08-15 23:40:00
-1314.6405,0.0,158884.90625,933.8913,0.01425,5000.0,1.0,-0.44974,0.0,93500,150000,2025-08-15 23:40:19,2025-08-15 23:40:19
-1464.12634,0.0,163491.25,624.75897,0.00953,5000.0,1.0,-0.41781,0.0,93600,150000,2025-08-15 23:40:37,2025-08-15 23:40:37
-1855.6167,0.0,160734.34375,832.77142,0.01271,5000.0,1.0,-0.53771,0.0,93700,150000,2025-08-15 23:40:55,2025-08-15 23:40:55
-1334.43994,0.0,167332.17188,705.62854,0.01077,5000.0,1.0,-0.40805,0.0,93800,150000,2025-08-15 23:41:14,2025-08-15 23:41:14
-1073.21216,0.0,162418.0625,855.08246,0.01305,5000.0,1.0,-0.38569,0.0,93900,150000,2025-08-15 23:41:32,2025-08-15 23:41:32
-1393.93311,0.0,160604.51562,880.42584,0.01343,5000.0,1.0,-0.4549,0.0,94000,150000,2025-08-15 23:41:51,2025-08-15 23:41:51
-2036.02515,0.0,180257.59375,559.76855,0.00854,5000.0,1.0,-0.51919,0.0,94100,150000,2025-08-15 23:42:09,2025-08-15 23:42:09
-1678.13623,0.0,167338.92188,670.71552,0.01023,5000.0,1.0,-0.4698,0.0,94200,150000,2025-08-15 23:42:27,2025-08-15 23:42:27
-1144.9198,0.0,159858.5625,1100.29651,0.01679,5000.0,1.0,-0.44908,0.0,94300,150000,2025-08-15 23:42:46,2025-08-15 23:42:46
-1353.55298,0.0,160314.96875,819.09558,0.0125,5000.0,1.0,-0.43456,0.0,94400,150000,2025-08-15 23:43:04,2025-08-15 23:43:04
-1857.15454,0.0,163187.5625,452.81335,0.00691,5000.0,1.0,-0.46203,0.0,94500,150000,2025-08-15 23:43:22,2025-08-15 23:43:22
-1637.04492,0.0,167418.40625,780.48096,0.01191,5000.0,1.0,-0.48354,0.0,94600,150000,2025-08-15 23:43:41,2025-08-15 23:43:41
-1687.32263,0.0,165031.53125,749.55847,0.01144,5000.0,1.0,-0.48741,0.0,94700,150000,2025-08-15 23:43:59,2025-08-15 23:43:59
-1195.28687,0.0,160694.53125,1012.95184,0.01546,5000.0,1.0,-0.44168,0.0,94800,150000,2025-08-15 23:44:17,2025-08-15 23:44:17
-668.70557,0.0,162458.78125,1252.79065,0.01912,5000.0,1.0,-0.38433,0.0,94900,150000,2025-08-15 23:44:36,2025-08-15 23:44:36
-1790.28979,0.0,164412.67188,621.2597,0.00948,5000.0,1.0,-0.48234,0.0,95000,150000,2025-08-15 23:44:56,2025-08-15 23:44:56
-500.23474,0.0,165094.8125,1416.19165,0.02161,5000.0,1.0,-0.38332,0.0,95100,150000,2025-08-15 23:45:14,2025-08-15 23:45:14
-1240.21411,0.0,165698.65625,813.64343,0.01242,5000.0,1.0,-0.4108,0.0,95200,150000,2025-08-15 23:45:33,2025-08-15 23:45:33
-1458.43335,0.0,168484.40625,756.31909,0.01154,5000.0,1.0,-0.44298,0.0,95300,150000,2025-08-15 23:45:51,2025-08-15 23:45:51
-1698.08289,0.0,165130.71875,656.62573,0.01002,5000.0,1.0,-0.47097,0.0,95400,150000,2025-08-15 23:46:10,2025-08-15 23:46:10
-1204.18481,0.0,170233.78125,866.91034,0.01323,5000.0,1.0,-0.41425,0.0,95500,150000,2025-08-15 23:46:28,2025-08-15 23:46:28
-1689.12561,0.0,165752.0,634.39319,0.00968,5000.0,1.0,-0.46474,0.0,95600,150000,2025-08-15 23:46:46,2025-08-15 23:46:46
-1245.75537,0.0,166130.65625,792.92645,0.0121,5000.0,1.0,-0.40777,0.0,95700,150000,2025-08-15 23:47:05,2025-08-15 23:47:05
-1256.85583,0.0,169578.09375,860.76978,0.01313,5000.0,1.0,-0.42356,0.0,95800,150000,2025-08-15 23:47:23,2025-08-15 23:47:23
-1616.56982,0.0,171224.03125,775.11035,0.01183,5000.0,1.0,-0.47837,0.0,95900,150000,2025-08-15 23:47:41,2025-08-15 23:47:41
-2003.60889,0.0,166375.0,477.08282,0.00728,5000.0,1.0,-0.49617,0.0,96000,150000,2025-08-15 23:47:59,2025-08-15 23:47:59
-287.64441,0.0,161084.23438,1472.45654,0.02247,5000.0,1.0,-0.35205,0.0,96100,150000,2025-08-15 23:48:18,2025-08-15 23:48:18
-1194.62793,0.0,171473.23438,761.13629,0.01161,5000.0,1.0,-0.39119,0.0,96200,150000,2025-08-15 23:48:36,2025-08-15 23:48:36
-1144.9292,0.0,162179.26562,1021.50928,0.01559,5000.0,1.0,-0.43332,0.0,96300,150000,2025-08-15 23:48:55,2025-08-15 23:48:55
-2013.5127,0.0,166804.5,565.8562,0.00863,5000.0,1.0,-0.51591,0.0,96400,150000,2025-08-15 23:49:13,2025-08-15 23:49:13
-1057.75635,0.0,163751.26562,1233.74084,0.01883,5000.0,1.0,-0.45833,0.0,96500,150000,2025-08-15 23:49:32,2025-08-15 23:49:32
-1539.78345,0.0,167759.1875,700.8056,0.01069,5000.0,1.0,-0.44815,0.0,96600,150000,2025-08-15 23:49:50,2025-08-15 23:49:50
-1832.75244,0.0,165874.95312,667.03333,0.01018,5000.0,1.0,-0.49999,0.0,96700,150000,2025-08-15 23:50:08,2025-08-15 23:50:08
-1599.3905,0.0,173388.03125,473.33673,0.00722,5000.0,1.0,-0.41458,0.0,96800,150000,2025-08-15 23:50:27,2025-08-15 23:50:27
-1494.65039,0.0,164229.96875,857.11725,0.01308,5000.0,1.0,-0.47039,0.0,96900,150000,2025-08-15 23:50:45,2025-08-15 23:50:45
-2075.79858,0.0,161227.01562,492.27533,0.00751,5000.0,1.0,-0.51365,0.0,97000,150000,2025-08-15 23:51:03,2025-08-15 23:51:03
-1784.24268,0.0,159017.84375,675.13916,0.0103,5000.0,1.0,-0.49191,0.0,97100,150000,2025-08-15 23:51:22,2025-08-15 23:51:22
-1217.44727,0.0,173979.54688,887.22028,0.01354,5000.0,1.0,-0.42097,0.0,97200,150000,2025-08-15 23:51:40,2025-08-15 23:51:40
-2292.09155,0.0,166936.21875,485.37268,0.00741,5000.0,1.0,-0.55553,0.0,97300,150000,2025-08-15 23:51:58,2025-08-15 23:51:58
-1491.81323,0.0,166685.78125,665.39648,0.01015,5000.0,1.0,-0.43148,0.0,97400,150000,2025-08-15 23:52:17,2025-08-15 23:52:17
-1279.24255,0.0,172180.09375,708.06403,0.0108,5000.0,1.0,-0.3975,0.0,97500,150000,2025-08-15 23:52:35,2025-08-15 23:52:35
-1506.81152,0.0,162344.84375,791.46387,0.01208,5000.0,1.0,-0.45969,0.0,97600,150000,2025-08-15 23:52:53,2025-08-15 23:52:53
-1612.78894,0.0,161115.21875,829.36511,0.01266,5000.0,1.0,-0.48846,0.0,97700,150000,2025-08-15 23:53:12,2025-08-15 23:53:12
-2016.09351,0.0,169706.71875,627.72748,0.00958,5000.0,1.0,-0.5288,0.0,97800,150000,2025-08-15 23:53:30,2025-08-15 23:53:30
-1633.50586,0.0,171756.54688,615.97662,0.0094,5000.0,1.0,-0.44993,0.0,97900,150000,2025-08-15 23:53:48,2025-08-15 23:53:48
-1690.63574,0.0,169064.75,687.23523,0.01049,5000.0,1.0,-0.47561,0.0,98000,150000,2025-08-15 23:54:06,2025-08-15 23:54:06
-1269.44971,0.0,166787.32812,817.28772,0.01247,5000.0,1.0,-0.41738,0.0,98100,150000,2025-08-15 23:54:25,2025-08-15 23:54:25
-1273.38745,0.0,170663.03125,826.50415,0.01261,5000.0,1.0,-0.42001,0.0,98200,150000,2025-08-15 23:54:43,2025-08-15 23:54:43
-768.11719,0.0,167355.0625,1061.81201,0.0162,5000.0,1.0,-0.36602,0.0,98300,150000,2025-08-15 23:55:01,2025-08-15 23:55:01
-1581.09424,0.0,163600.75,729.51587,0.01113,5000.0,1.0,-0.46215,0.0,98400,150000,2025-08-15 23:55:20,2025-08-15 23:55:20
-1578.71741,0.0,167823.46875,639.15552,0.00975,5000.0,1.0,-0.44361,0.0,98500,150000,2025-08-15 23:55:38,2025-08-15 23:55:38
-883.12854,0.0,159811.76562,1210.73706,0.01847,5000.0,1.0,-0.41881,0.0,98600,150000,2025-08-15 23:55:57,2025-08-15 23:55:57
-1874.38306,0.0,163539.125,874.771,0.01335,5000.0,1.0,-0.54986,0.0,98700,150000,2025-08-15 23:56:15,2025-08-15 23:56:15
-1785.24756,0.0,165761.125,539.18262,0.00823,5000.0,1.0,-0.46492,0.0,98800,150000,2025-08-15 23:56:34,2025-08-15 23:56:34
-1508.07422,0.0,169106.78125,610.52734,0.00932,5000.0,1.0,-0.42375,0.0,98900,150000,2025-08-15 23:56:52,2025-08-15 23:56:52
-962.74231,0.0,160322.23438,1203.96899,0.01837,5000.0,1.0,-0.43337,0.0,99000,150000,2025-08-15 23:57:11,2025-08-15 23:57:11
-1467.08374,0.0,160989.59375,922.02747,0.01407,5000.0,1.0,-0.47785,0.0,99100,150000,2025-08-15 23:57:29,2025-08-15 23:57:29
-1948.56763,0.0,162415.17188,659.11536,0.01006,5000.0,1.0,-0.52157,0.0,99200,150000,2025-08-15 23:57:47,2025-08-15 23:57:47
-1655.41479,0.0,167738.125,579.8999,0.00885,5000.0,1.0,-0.4471,0.0,99300,150000,2025-08-15 23:58:06,2025-08-15 23:58:06
-1297.02808,0.0,168377.3125,811.12061,0.01238,5000.0,1.0,-0.42166,0.0,99400,150000,2025-08-15 23:58:24,2025-08-15 23:58:24
-833.46497,0.0,174047.48438,824.16504,0.01258,5000.0,1.0,-0.33156,0.0,99500,150000,2025-08-15 23:58:42,2025-08-15 23:58:42
-1134.2428,0.0,168606.59375,1013.93604,0.01547,5000.0,1.0,-0.42967,0.0,99600,150000,2025-08-15 23:59:00,2025-08-15 23:59:00
-2055.37378,0.0,170017.26562,493.89841,0.00754,5000.0,1.0,-0.50989,0.0,99700,150000,2025-08-15 23:59:19,2025-08-15 23:59:19
-1025.80298,0.0,160592.98438,1022.32214,0.0156,5000.0,1.0,-0.40966,0.0,99800,150000,2025-08-15 23:59:37,2025-08-15 23:59:37
-928.60559,0.0,162637.3125,1080.87793,0.01649,5000.0,1.0,-0.40193,0.0,99900,150000,2025-08-15 23:59:55,2025-08-15 23:59:55
-1680.40674,0.0,162025.26562,735.46948,0.01122,5000.0,1.0,-0.48321,0.0,100000,150000,2025-08-16 00:00:16,2025-08-16 00:00:16
-1678.8905,0.0,158833.71875,836.28882,0.01276,5000.0,1.0,-0.50307,0.0,100100,150000,2025-08-16 00:00:34,2025-08-16 00:00:34
-1424.0271,0.0,161673.21875,762.23456,0.01163,5000.0,1.0,-0.43728,0.0,100200,150000,2025-08-16 00:00:52,2025-08-16 00:00:52
-1678.22705,0.0,163774.5,626.00592,0.00955,5000.0,1.0,-0.46088,0.0,100300,150000,2025-08-16 00:01:10,2025-08-16 00:01:10
-2004.30908,0.0,163427.96875,578.75183,0.00883,5000.0,1.0,-0.51664,0.0,100400,150000,2025-08-16 00:01:28,2025-08-16 00:01:28
-1724.74158,0.0,162611.85938,638.32947,0.00974,5000.0,1.0,-0.47265,0.0,100500,150000,2025-08-16 00:01:47,2025-08-16 00:01:47
-1797.09851,0.0,162849.125,700.83069,0.01069,5000.0,1.0,-0.49962,0.0,100600,150000,2025-08-16 00:02:05,2025-08-16 00:02:05
-1315.74829,0.0,169517.5625,636.20715,0.00971,5000.0,1.0,-0.39042,0.0,100700,150000,2025-08-16 00:02:24,2025-08-16 00:02:24
-761.43054,0.0,164346.96875,1506.58386,0.02299,5000.0,1.0,-0.45364,0.0,100800,150000,2025-08-16 00:02:42,2025-08-16 00:02:42
-1586.14673,0.0,163830.82812,727.29321,0.0111,5000.0,1.0,-0.46272,0.0,100900,150000,2025-08-16 00:03:01,2025-08-16 00:03:01
-1416.81958,0.0,162385.53125,701.06384,0.0107,5000.0,1.0,-0.42361,0.0,101000,150000,2025-08-16 00:03:20,2025-08-16 00:03:20
-1238.25659,0.0,168127.3125,786.13892,0.012,5000.0,1.0,-0.40491,0.0,101100,150000,2025-08-16 00:03:38,2025-08-16 00:03:38
-1368.70239,0.0,165902.4375,730.2384,0.01114,5000.0,1.0,-0.41982,0.0,101200,150000,2025-08-16 00:03:57,2025-08-16 00:03:57
-1539.97241,0.0,166580.53125,812.61609,0.0124,5000.0,1.0,-0.47055,0.0,101300,150000,2025-08-16 00:04:15,2025-08-16 00:04:15
-938.87347,0.0,172192.53125,914.54053,0.01395,5000.0,1.0,-0.37072,0.0,101400,150000,2025-08-16 00:04:34,2025-08-16 00:04:34
-1801.63281,0.0,169127.125,695.31799,0.01061,5000.0,1.0,-0.49942,0.0,101500,150000,2025-08-16 00:04:52,2025-08-16 00:04:52
-2046.98193,0.0,163641.29688,480.98334,0.00734,5000.0,1.0,-0.50563,0.0,101600,150000,2025-08-16 00:05:10,2025-08-16 00:05:10
-1247.51831,0.0,163535.875,1005.64917,0.01534,5000.0,1.0,-0.45067,0.0,101700,150000,2025-08-16 00:05:29,2025-08-16 00:05:29
-1998.3772,0.0,160782.71875,573.53748,0.00875,5000.0,1.0,-0.51442,0.0,101800,150000,2025-08-16 00:05:47,2025-08-16 00:05:47
-1794.47791,0.0,165512.4375,723.74841,0.01104,5000.0,1.0,-0.50368,0.0,101900,150000,2025-08-16 00:06:05,2025-08-16 00:06:05
-1571.53467,0.0,162964.20312,747.9715,0.01141,5000.0,1.0,-0.46393,0.0,102000,150000,2025-08-16 00:06:24,2025-08-16 00:06:24
-1993.34607,0.0,168086.59375,663.93384,0.01013,5000.0,1.0,-0.53149,0.0,102100,150000,2025-08-16 00:06:42,2025-08-16 00:06:42
-1727.06775,0.0,169754.51562,598.72467,0.00914,5000.0,1.0,-0.46519,0.0,102200,150000,2025-08-16 00:07:00,2025-08-16 00:07:00
-916.0802,0.0,166507.9375,1118.5083,0.01707,5000.0,1.0,-0.40695,0.0,102300,150000,2025-08-16 00:07:19,2025-08-16 00:07:19
-1892.81641,0.0,169554.40625,628.89886,0.0096,5000.0,1.0,-0.50438,0.0,102400,150000,2025-08-16 00:07:37,2025-08-16 00:07:37
-1975.60596,0.0,165670.5,444.30652,0.00678,5000.0,1.0,-0.48402,0.0,102500,150000,2025-08-16 00:07:56,2025-08-16 00:07:56
-1562.06396,0.0,167459.40625,692.83105,0.01057,5000.0,1.0,-0.45101,0.0,102600,150000,2025-08-16 00:08:15,2025-08-16 00:08:15
-806.79443,0.0,175893.84375,794.07642,0.01212,5000.0,1.0,-0.32021,0.0,102700,150000,2025-08-16 00:08:33,2025-08-16 00:08:33
-2229.11328,0.0,163463.21875,518.86035,0.00792,5000.0,1.0,-0.54963,0.0,102800,150000,2025-08-16 00:08:51,2025-08-16 00:08:51
-573.13391,0.0,177462.46875,956.75647,0.0146,5000.0,1.0,-0.30601,0.0,102900,150000,2025-08-16 00:09:09,2025-08-16 00:09:09
-1484.31226,0.0,170052.78125,661.98016,0.0101,5000.0,1.0,-0.42929,0.0,103000,150000,2025-08-16 00:09:27,2025-08-16 00:09:27
-1524.12512,0.0,171860.1875,700.89514,0.01069,5000.0,1.0,-0.44504,0.0,103100,150000,2025-08-16 00:09:45,2025-08-16 00:09:45
-1592.47388,0.0,168758.26562,570.09473,0.0087,5000.0,1.0,-0.43255,0.0,103200,150000,2025-08-16 00:10:04,2025-08-16 00:10:04
-1483.65515,0.0,168692.5625,767.70862,0.01171,5000.0,1.0,-0.45031,0.0,103300,150000,2025-08-16 00:10:22,2025-08-16 00:10:22
-725.83704,0.0,174639.71875,912.1391,0.01392,5000.0,1.0,-0.32763,0.0,103400,150000,2025-08-16 00:10:40,2025-08-16 00:10:40
-1499.9292,0.0,163709.0625,840.25476,0.01282,5000.0,1.0,-0.46807,0.0,103500,150000,2025-08-16 00:10:58,2025-08-16 00:10:58
-1534.1355,0.0,157651.28125,893.85254,0.01364,5000.0,1.0,-0.48563,0.0,103600,150000,2025-08-16 00:11:17,2025-08-16 00:11:17
-1571.4248,0.0,174357.89062,574.1134,0.00876,5000.0,1.0,-0.42914,0.0,103700,150000,2025-08-16 00:11:35,2025-08-16 00:11:35
-953.33337,0.0,170401.01562,1243.42004,0.01897,5000.0,1.0,-0.43938,0.0,103800,150000,2025-08-16 00:11:54,2025-08-16 00:11:54
-1200.22339,0.0,167973.5625,894.63062,0.01365,5000.0,1.0,-0.419,0.0,103900,150000,2025-08-16 00:12:12,2025-08-16 00:12:12
-848.995,0.0,169008.25,1026.81982,0.01567,5000.0,1.0,-0.3752,0.0,104000,150000,2025-08-16 00:12:30,2025-08-16 00:12:30
-1617.84619,0.0,167568.53125,712.67688,0.01087,5000.0,1.0,-0.46614,0.0,104100,150000,2025-08-16 00:12:49,2025-08-16 00:12:49
-1640.12988,0.0,169309.4375,642.82196,0.00981,5000.0,1.0,-0.45662,0.0,104200,150000,2025-08-16 00:13:07,2025-08-16 00:13:07
-1469.71875,0.0,170724.76562,744.80902,0.01136,4911.67773,1.0,-0.4509,0.0,104300,150000,2025-08-16 00:13:26,2025-08-16 00:13:26
-1395.62402,0.0,167900.29688,681.9032,0.01041,5000.0,1.0,-0.41554,0.0,104400,150000,2025-08-16 00:13:44,2025-08-16 00:13:44
-1832.77832,0.0,163690.9375,477.9754,0.00729,5000.0,1.0,-0.46218,0.0,104500,150000,2025-08-16 00:14:02,2025-08-16 00:14:02
-1407.08301,0.0,167117.9375,825.99622,0.0126,5000.0,1.0,-0.44665,0.0,104600,150000,2025-08-16 00:14:21,2025-08-16 00:14:21
-1451.66724,0.0,163350.28125,826.67944,0.01261,5000.0,1.0,-0.4557,0.0,104700,150000,2025-08-16 00:14:39,2025-08-16 00:14:39
-1383.8252,0.0,168476.46875,728.73511,0.01112,5000.0,1.0,-0.42255,0.0,104800,150000,2025-08-16 00:14:57,2025-08-16 00:14:57
-1245.29321,0.0,166155.57812,799.67212,0.0122,5000.0,1.0,-0.40903,0.0,104900,150000,2025-08-16 00:15:16,2025-08-16 00:15:16
-1157.73242,0.0,168320.625,996.57721,0.01521,5000.0,1.0,-0.4309,0.0,105000,150000,2025-08-16 00:15:36,2025-08-16 00:15:36
-1115.55835,0.0,172745.45312,959.96844,0.01465,5000.0,1.0,-0.41514,0.0,105100,150000,2025-08-16 00:15:55,2025-08-16 00:15:55
-1459.12695,0.0,169876.75,718.29346,0.01096,5000.0,1.0,-0.43552,0.0,105200,150000,2025-08-16 00:16:13,2025-08-16 00:16:13
-1628.01624,0.0,161971.07812,690.1582,0.01053,5000.0,1.0,-0.46367,0.0,105300,150000,2025-08-16 00:16:31,2025-08-16 00:16:31
-1323.17529,0.0,174728.20312,742.05377,0.01132,5000.0,1.0,-0.41308,0.0,105400,150000,2025-08-16 00:16:49,2025-08-16 00:16:49
-1529.50269,0.0,161829.85938,665.37708,0.01015,5000.0,1.0,-0.43901,0.0,105500,150000,2025-08-16 00:17:08,2025-08-16 00:17:08
-1429.4353,0.0,170553.84375,692.93182,0.01057,5000.0,1.0,-0.42451,0.0,105600,150000,2025-08-16 00:17:26,2025-08-16 00:17:26
-1793.44775,0.0,176755.15625,511.09576,0.0078,5000.0,1.0,-0.46094,0.0,105700,150000,2025-08-16 00:17:45,2025-08-16 00:17:45
-1530.75525,0.0,165918.92188,693.43945,0.01058,5000.0,1.0,-0.44487,0.0,105800,150000,2025-08-16 00:18:03,2025-08-16 00:18:03
-1217.97278,0.0,177757.89062,891.255,0.0136,5000.0,1.0,-0.42188,0.0,105900,150000,2025-08-16 00:18:21,2025-08-16 00:18:21
